"laufkont","laufzeit","moral","verw","hoehe","sparkont","beszeit","rate","famges","buerge","wohnzeit","verm","alter","weitkred","wohn","bishkred","beruf","pers","telef","gastarb","kredit"
1,0.3571428571428571,0.75,0.9,0.14888692968922196,1,0.5,1,0.6666666666666667,0,1,0,0.23214285714285715,1,0.5,0.3333333333333333,0.6666666666666667,0,1,1,1
1,0.3571428571428571,0.75,0.9,0.11566012783777828,0.5,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.44642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,0,1,1,1
1,0.14285714285714285,1,0.30000000000000004,0.013555212695613841,0.5,1,1,0.6666666666666667,0,1,0.3333333333333333,0.41071428571428575,1,0.5,0.3333333333333333,0.6666666666666667,0,1,1,1
1,0.4285714285714286,1,0.30000000000000004,0.13593784439056644,0,1,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.17857142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.125,1,0.30000000000000004,0.048379986775402256,0.25,0,1,0.3333333333333333,0,1,0,0.6785714285714286,1,0.5,0.6666666666666667,0.3333333333333333,1,0,1,1
1,0.3571428571428571,1,0.1,0.3046065682168834,0.75,0.5,1,0.6666666666666667,0,0.3333333333333333,0,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.24999999999999997,1,0.30000000000000004,0.049206524134890905,1,0.5,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.17857142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.19642857142857142,1,0.2,0.06623319374035706,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.44642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,0,1,1,1
1,0.14285714285714285,0.5,0.30000000000000004,0.027551245316288296,0,0.5,1,1,0,0.3333333333333333,0,0.16071428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.125,1,0,0.05763720520167512,0.75,0.5,1,0.3333333333333333,0,1,0.6666666666666667,0.37499999999999994,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.21428571428571427,1,0,0.04953713907868636,0,0,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.875,1,1,0.6666666666666667,0,1,1,1,1
1,0.14285714285714285,0.5,0,0.10232532510469473,1,1,1,0.3333333333333333,0,1,1,0.5892857142857142,1,1,0,1,1,1,1,1
1,0.19642857142857142,1,0.30000000000000004,0.08557416795239145,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.48214285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.14285714285714285,1,0.30000000000000004,0.024300198368966276,0,1,1,0.6666666666666667,0,1,0,0.5892857142857142,1,0.5,0.6666666666666667,0.6666666666666667,1,0,1,1
0,0.14285714285714285,0.5,0.6000000000000001,0.05091470134450077,1,0.5,1,0.3333333333333333,0,1,0.3333333333333333,0.07142857142857145,0,0,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.08928571428571427,0.5,0,0.1608441701564911,1,0.5,0,0.3333333333333333,0,0.3333333333333333,0,0.25000000000000006,1,0.5,0,0.3333333333333333,1,0,1,1
1,0.4642857142857143,1,0.30000000000000004,0.23440599515098082,0,0.75,1,0.3333333333333333,0,1,0.6666666666666667,0.125,1,0,0,1,1,1,1,1
0.3333333333333333,0.19642857142857142,1,0.9,0.11296010579678202,0.5,0.5,0.3333333333333333,0.6666666666666667,0,1,0.6666666666666667,0.14285714285714285,0,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.24999999999999997,1,0.9,0.08877011240908089,1,0.5,1,1,0,1,0,0.16071428571428575,0,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.14285714285714285,1,0.9,0.054441260744985676,1,1,1,0.6666666666666667,0,1,1,0.6785714285714286,1,0,0,0.3333333333333333,1,0,1,1
1,0.053571428571428575,0.75,0.30000000000000004,0.03140841966056866,1,1,0.6666666666666667,0.6666666666666667,0,1,1,0.30357142857142855,1,1,0,0.6666666666666667,1,0,1,1
1,0.19642857142857142,1,0.6000000000000001,0.06920872823451621,0.25,0.5,1,0.3333333333333333,0,0.6666666666666667,0.6666666666666667,0.21428571428571425,1,0.5,0,0.6666666666666667,1,0,1,1
0,0.4107142857142857,1,0.9,0.1193519947101609,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.42857142857142855,0.5,0.5,1,1,0,1,1,1
0.3333333333333333,0.24999999999999997,1,0.9,0.1826096539563588,0,0,0.6666666666666667,1,0,0.6666666666666667,0.6666666666666667,0.37499999999999994,1,0.5,0.6666666666666667,0,0,1,1,1
1,0.3035714285714286,1,0.2,0.1108662111527441,0,0.25,1,0.3333333333333333,0,1,0.3333333333333333,0.07142857142857145,1,0.5,0,0.6666666666666667,1,1,1,1
0,0.625,1,0.2,0.7660899272647124,1,0.75,1,0.6666666666666667,0,1,0.3333333333333333,0.19642857142857145,1,0.5,0.3333333333333333,1,1,1,1,1
1,0.19642857142857142,0.5,0.30000000000000004,0.061163764602160026,1,0.5,1,1,0,0.3333333333333333,0,0.37499999999999994,1,0,0,0.6666666666666667,1,1,1,1
1,0.14285714285714285,0.5,0.2,0.07152303284108442,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0,0.5535714285714286,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.03571428571428571,1,0.30000000000000004,0.02336345602821248,1,1,1,0.6666666666666667,0,1,1,0.30357142857142855,1,1,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.14285714285714285,0.5,0.30000000000000004,0.027000220409962535,0.5,0.5,1,0.6666666666666667,0,0.6666666666666667,0,0.8392857142857144,1,0.5,0,0.3333333333333333,1,0,1,0
0,0.2857142857142857,0.5,0.2,0.10667842186466829,1,0.75,1,0.6666666666666667,0,1,0.6666666666666667,0.35714285714285715,1,0.5,0,0.6666666666666667,1,1,1,1
0,0.17857142857142858,0.5,0,0.2037139078686357,0,0,0,0.6666666666666667,0,1,1,0.0535714285714286,1,1,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.2857142857142857,0.75,1,0.12965616045845274,0,0.5,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.17857142857142855,0,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.3333333333333333,0.24999999999999997,0.5,0.9,0.09174564690324002,0.75,0.5,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.28571428571428575,1,0.5,0,0.3333333333333333,1,1,1,1
1,0.14285714285714285,0.5,0.1,0.11951730218205862,1,0.25,0.3333333333333333,1,0,1,0.6666666666666667,0.125,1,0,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.2857142857142857,0.5,0.1,0.3411946219969143,1,0,0,0,0,1,0,0.7321428571428572,1,0.5,0,1,1,1,1,1
0.3333333333333333,0.24999999999999997,1,0.2,0.3911174785100287,0,0,1,0.6666666666666667,0,1,0.3333333333333333,0.37499999999999994,0.5,0.5,0.3333333333333333,1,1,1,1,1
0.3333333333333333,0.14285714285714285,0.5,0,0.39651752259202117,1,0,0,0.3333333333333333,0,0.3333333333333333,0,0.0892857142857143,1,0,0,0,1,0,1,1
0.6666666666666667,0.14285714285714285,0.5,0.2,0.06325765924619793,1,1,0.6666666666666667,0.3333333333333333,0,1,0,0.6428571428571428,1,0.5,0,1,1,1,1,1
0.3333333333333333,0.14285714285714285,0.5,0.1,0.09653956358827419,1,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.19642857142857145,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.19642857142857142,0.5,0,0.27815737271324664,0.5,1,0,0.3333333333333333,0,1,1,0.28571428571428575,1,1,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.5714285714285714,0.5,0.30000000000000004,0.1127947983248843,0,0.75,1,0.6666666666666667,0,1,0.6666666666666667,0.0892857142857143,1,0,0,0.6666666666666667,1,0,1,1
1,0.14285714285714285,0.5,0.6000000000000001,0.061549482036588055,0,1,1,0.6666666666666667,0,1,0.3333333333333333,0.49999999999999994,0,0.5,0.6666666666666667,0.6666666666666667,0,1,1,1
1,0.3571428571428571,0.5,0.30000000000000004,0.039839100727352875,1,1,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.10714285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.5714285714285714,0.5,0.9,0.3930460656821689,1,1,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.32142857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.19642857142857142,0.5,0.2,0.10524575710822129,1,0.75,0,0.3333333333333333,0,1,0,0.25000000000000006,0,0,0,0.3333333333333333,1,0,1,1
0.6666666666666667,0.5714285714285714,0.5,0.30000000000000004,0.23126515318492397,0,1,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.21428571428571425,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.5,0.8,0.03642274630813313,0,0.25,1,1,0,0.6666666666666667,0.6666666666666667,0.14285714285714285,1,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
1,0.24999999999999997,0.5,0.2,0.17335243553008595,0,1,1,0.6666666666666667,0,1,0.3333333333333333,0.49999999999999994,0,0.5,0.6666666666666667,0.6666666666666667,0,1,1,1
1,0.4107142857142857,0.5,0.5,0.2707736389684814,1,1,1,0.6666666666666667,0,1,0.3333333333333333,0.5178571428571428,1,0.5,1,0.6666666666666667,0,1,1,1
0.3333333333333333,0.24999999999999997,0.5,0.2,0.1501542869737712,0,0.75,0.3333333333333333,0.3333333333333333,0,1,0,0.37499999999999994,1,0,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.75,0.9,0.19765263389905224,0,0.5,0,0.6666666666666667,0,0.3333333333333333,1,0.23214285714285715,1,1,0,0.6666666666666667,1,0,1,1
1,0.14285714285714285,1,0.2,0.3044412607449857,1,1,0.3333333333333333,0.6666666666666667,0,1,0.3333333333333333,0.5357142857142858,1,0,0,0.6666666666666667,1,1,0,1
1,0.14285714285714285,1,0.2,0.07251487767247079,0.75,0.75,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.28571428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.24999999999999997,1,0.2,0.1930791271765484,0,0.25,0.6666666666666667,0,0,0.3333333333333333,0.6666666666666667,0.28571428571428575,1,0.5,0.3333333333333333,1,1,1,1,1
1,0.14285714285714285,0.5,0.9,0.04408199250606128,0,0.5,0.3333333333333333,1,0,0.3333333333333333,0,0.125,1,0.5,0,0.6666666666666667,1,1,1,1
1,0.14285714285714285,0.5,0,0.17913819704650652,1,0.25,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.46428571428571425,1,0.5,0,1,0,1,1,1
1,0.24999999999999997,0.5,0.30000000000000004,0.09780692087282346,0,0.25,1,0.6666666666666667,0,0,0,0.25000000000000006,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.14285714285714285,1,0.2,0.1683381088825215,0,1,0.3333333333333333,0.6666666666666667,0,1,0.3333333333333333,0.41071428571428575,0.5,0.5,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,1,0.30000000000000004,0.12866431562706637,0,1,1,1,0.5,0.6666666666666667,0,0.48214285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.14285714285714285,1,0.1,0.06243112188670928,0,1,1,0.6666666666666667,0,0.6666666666666667,0,0.625,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.5,0.30000000000000004,0.05703107780471678,0.25,0.75,1,1,0,0.6666666666666667,0.3333333333333333,0.125,1,0.5,0,0.6666666666666667,1,1,1,1
1,0.3571428571428571,1,0.1,0.20751597972228347,1,0.75,0.6666666666666667,0.6666666666666667,0,1,0.3333333333333333,0.42857142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.14285714285714285,0.5,0.30000000000000004,0.07736389684813753,0.5,1,0.6666666666666667,1,0,0,0,0.28571428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,1,0,0.12050914701344502,0.25,0.75,1,1,0,0.6666666666666667,0.3333333333333333,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.3571428571428571,1,0.5,0.09819263830725149,0,0.5,1,0,0,0.3333333333333333,0,0.25000000000000006,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.14285714285714285,1,0.30000000000000004,0.05311880096980384,1,1,1,0.3333333333333333,0,0.3333333333333333,0,0.33928571428571425,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.3571428571428571,1,0.1,0.36180295349349795,1,0.5,0.3333333333333333,0.6666666666666667,0,1,0.3333333333333333,0.48214285714285715,1,0.5,0.3333333333333333,1,0,1,1,1
1,0.3571428571428571,1,0.2,0.26856953934317834,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.25000000000000006,1,0.5,0,0.6666666666666667,1,1,1,1
1,0.03571428571428571,1,0,0.09940489310116818,0.5,0.5,0,1,0,0.3333333333333333,0.6666666666666667,0.0892857142857143,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.03571428571428571,0.5,0.6000000000000001,0.06953934317831166,0,0.25,0,0.3333333333333333,0,0.3333333333333333,1,0.6607142857142858,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.3571428571428571,1,0,0.19847917125854092,0.25,0.25,1,0,0,0.3333333333333333,0.6666666666666667,0.32142857142857145,1,0.5,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.4642857142857143,0.5,0.2,0.19594445668944238,0,0.25,0.3333333333333333,1,0,0,0.3333333333333333,0.0535714285714286,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.19642857142857142,0.5,0,0.16034824774079787,0.75,0.75,0.3333333333333333,0.3333333333333333,0,0.6666666666666667,0.6666666666666667,0.01785714285714285,1,0,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.3571428571428571,0.5,0.30000000000000004,0.14436852545735068,0.25,0.25,0.3333333333333333,0.6666666666666667,0,0,0.6666666666666667,0.17857142857142855,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.3571428571428571,0.75,0.9,0.36869076482257,0.25,0.75,1,0.6666666666666667,0,1,0.6666666666666667,0.30357142857142855,1,0,0,1,1,1,1,1
1,0.3571428571428571,0.5,0.30000000000000004,0.31226581441481155,1,0.25,0,0.3333333333333333,0,0,0.6666666666666667,0.44642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
1,0.5714285714285714,0.5,0.2,0.5894864447873044,0,0,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.125,1,0.5,0.3333333333333333,1,1,1,1,0
1,0.03571428571428571,0.5,0.30000000000000004,0.013334802733083535,0,0.5,0.6666666666666667,0.3333333333333333,0,0,0,0.17857142857142855,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.24999999999999997,0.5,0.30000000000000004,0.046837117037690106,1,0.25,1,0.3333333333333333,0,0.3333333333333333,0,0.035714285714285754,1,0,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.14285714285714285,1,0.1,0.08728234516200133,0,0,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.26785714285714285,1,0.5,0.3333333333333333,1,1,1,1,1
1,0.5714285714285714,1,0.30000000000000004,0.5119021379766365,0,0.5,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.21428571428571425,0.5,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.24999999999999997,0.5,0.30000000000000004,0.06772096098743663,0,0.5,1,0.6666666666666667,0,0.3333333333333333,1,0.23214285714285715,1,1,0,1,1,1,1,1
1,0,1,0.30000000000000004,0.06761075600617149,0,0.75,0.3333333333333333,0.6666666666666667,0,0,0,0.41071428571428575,1,0.5,0.3333333333333333,0.3333333333333333,0,0,1,1
0,0.24999999999999997,1,0.30000000000000004,0.08838439497465286,0,0.75,1,1,0,0,0.3333333333333333,0.23214285714285715,1,0.5,0.3333333333333333,1,1,1,1,1
0.3333333333333333,0.3571428571428571,0.5,0.30000000000000004,0.09317831165968703,0,1,1,0.3333333333333333,0,1,0.6666666666666667,0.01785714285714285,1,0.5,0,0.6666666666666667,1,1,1,1
1,0,1,0,0.06496583645580781,0,0.75,0.3333333333333333,0.6666666666666667,0,0,0,0.41071428571428575,1,0.5,0.6666666666666667,0.3333333333333333,0,0,1,1
1,0.053571428571428575,1,0.30000000000000004,0.02501653074718977,1,1,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.48214285714285715,1,0,0.3333333333333333,0.3333333333333333,1,1,1,1
0.3333333333333333,0.24999999999999997,0,0.2,0.16354419219748734,0,0.5,0,0.3333333333333333,0,1,0.6666666666666667,0.25000000000000006,0,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.3333333333333333,0.08928571428571427,0.5,0.30000000000000004,0.07681287194181177,0,0.25,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.0535714285714286,1,0.5,0,0.6666666666666667,1,1,1,0
0.3333333333333333,0.7857142857142857,0.5,0.30000000000000004,0.20404452281243113,1,0.75,1,0.6666666666666667,0,0,0.6666666666666667,0.39285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,0,1,1,1
1,0,1,0.30000000000000004,0.06986995812210713,0,0.75,0.3333333333333333,0.6666666666666667,0,0,0,0.41071428571428575,1,0.5,0.6666666666666667,0.3333333333333333,0,0,1,1
0.6666666666666667,0.10714285714285712,1,0.30000000000000004,0.05901476746748953,1,0.75,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.3333333333333333,0.14285714285714285,0.5,0,0.0951068988318272,0,0.75,0.6666666666666667,0.6666666666666667,0,1,0.3333333333333333,0.19642857142857145,1,0,0,0.6666666666666667,0,1,1,1
1,0.14285714285714285,1,0.6000000000000001,0.1002865329512894,0,0.75,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0,0.5357142857142858,1,0.5,0,0.3333333333333333,0,0,1,1
1,0.14285714285714285,0.5,0,0.04545955477187569,0,0.5,0.6666666666666667,1,0,0.3333333333333333,0,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.10714285714285712,0.5,0.8,0.034053339210932336,1,0.75,1,0.3333333333333333,0,0.6666666666666667,0.3333333333333333,0.37499999999999994,1,0.5,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.125,0.5,0.2,0.07168834031298214,0.75,0.25,1,0.3333333333333333,0,0,0,0.01785714285714285,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.5178571428571429,0.75,0.9,0.13709499669385056,0,0.5,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.125,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.3333333333333333,0.7857142857142857,0,0,0.44533832929248407,0.5,0.25,0,0.3333333333333333,0,0,0.6666666666666667,0.19642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.5,0.1,0.2841635441921975,1,0,0.3333333333333333,0.3333333333333333,0,1,0.3333333333333333,0.125,1,0,0,1,1,1,1,1
0.3333333333333333,0.17857142857142858,0.5,0.9,0.06248622437734186,0.5,1,0,1,0,0.3333333333333333,0,0.28571428571428575,1,0.5,0,0.6666666666666667,1,1,1,1
1,0.2857142857142857,1,0,0.1768238924399383,1,0.25,0.3333333333333333,0,0,1,0,0.44642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.24999999999999997,1,0.1,0.19693630152082875,0,0.75,0.6666666666666667,0.6666666666666667,0,0,0.6666666666666667,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,1,0.5,0,0.39299096319153626,0.25,0.25,1,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.0892857142857143,1,0.5,0,1,1,0,1,0
0.3333333333333333,0.3571428571428571,0.75,0.30000000000000004,0.07036588053780031,0.25,0.75,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.07142857142857145,1,0,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.14285714285714285,1,0.2,0.09141503195944457,0,1,1,0.6666666666666667,0,1,0,0.42857142857142855,1,0.5,0.6666666666666667,0.6666666666666667,1,1,1,1
0.6666666666666667,0.14285714285714285,0.5,0,0.058078025126735724,0,0.25,1,0.6666666666666667,0,0,0,0.125,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.3928571428571428,0.5,0.1,0.423738152964514,0,0.25,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.4642857142857143,0.25,0.2,0.17743001983689666,0.75,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.26785714285714285,0.5,0.5,0,0.6666666666666667,0,1,1,1
0.3333333333333333,0.7857142857142857,0,0.9,0.6572625082653736,1,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.5178571428571428,0,0.5,0,1,1,1,1,1
0,0.5714285714285714,0.5,0.2,0.1746748953052678,0,1,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.41071428571428575,1,0.5,0,0.6666666666666667,0,0,1,0
0,0.14285714285714285,0.5,0.6000000000000001,0.022481816178091252,0,0.5,1,0.6666666666666667,0,1,0.6666666666666667,0.37499999999999994,1,0,0,0.3333333333333333,0,0,1,0
0,0.5178571428571429,1,0.2,0.22068547498346924,0.5,0.5,0,0.3333333333333333,0,1,0.6666666666666667,0.07142857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.6785714285714286,0.5,0.30000000000000004,0.38009698038351336,1,0.75,1,0.3333333333333333,0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1,0.5,0,1,1,1,1,0
0,0.3571428571428571,0.25,0.30000000000000004,0.06998016310337228,0,0.75,1,0.6666666666666667,1,1,0.6666666666666667,0.0892857142857143,0,0,0,0.3333333333333333,1,0,1,0
0,0.14285714285714285,0.5,0.4,0.025622658144148117,0.25,0,1,0.3333333333333333,0,0.6666666666666667,0.3333333333333333,0.0535714285714286,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.14285714285714285,0.5,0.2,0.4181728014106238,0,1,1,0.6666666666666667,0,1,1,0.6071428571428572,1,1,0,1,1,1,1,0
0,0.3571428571428571,0.5,0.1,0.14513996032620674,0,0.75,0.3333333333333333,0.6666666666666667,0,0,1,0.26785714285714285,1,1,0,1,1,1,1,1
0,0.24999999999999997,1,0,0.27694511791932996,0,1,0.3333333333333333,0.6666666666666667,0,1,1,0.30357142857142855,1,1,0.6666666666666667,1,1,1,1,1
0,0.5714285714285714,0.5,0.2,0.1842627286753361,0,0.5,0,0.6666666666666667,1,0.3333333333333333,0.3333333333333333,0.32142857142857145,1,0.5,0,0.6666666666666667,0,0,1,1
0,0.24999999999999997,0.5,0.30000000000000004,0.17814635221512015,0,0.75,1,0.3333333333333333,1,0,0,0.10714285714285715,1,0.5,0,0.6666666666666667,1,0,1,1
0,0.14285714285714285,0.5,0.2,0.07609653956358828,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0,0.14285714285714285,1,0.5,0,0.6666666666666667,1,0,1,1
0,0.5714285714285714,1,0.2,0.3280251267357285,0,0.25,1,0.3333333333333333,0.5,1,1,0.07142857142857145,1,0,0.3333333333333333,0.3333333333333333,1,1,1,0
0,0.3571428571428571,0.25,0,0.05052898391007274,0,0,0,0.3333333333333333,0.5,1,1,0.17857142857142855,1,0,0.3333333333333333,0,1,0,1,0
0,0.3035714285714286,1,0,0.016255234736610093,0,1,1,0.6666666666666667,0,1,0,0.8214285714285714,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.4642857142857143,0.5,0.30000000000000004,0.12376019396076703,0,1,0,0.6666666666666667,1,0.6666666666666667,0.3333333333333333,0.35714285714285715,1,0.5,0,0.6666666666666667,0,0,1,1
0,0.5714285714285714,0.5,0.2,0.2701675115715231,0,0.75,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.17857142857142855,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.5714285714285714,0.5,0.1,0.4382301080008817,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.125,1,0.5,0,0.6666666666666667,0,0,1,0
0,0.03571428571428571,0.5,0,0.060502534714569095,1,0,1,0.3333333333333333,0,0.6666666666666667,0.3333333333333333,1,1,0.5,0,1,1,1,1,1
0,0.5714285714285714,0.5,0.2,0.13422966718095658,0,1,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.39285714285714285,0,0.5,0,0.6666666666666667,0,0,1,0
0,0.19642857142857142,1,0.2,0.03851664095217104,0,0.5,0.3333333333333333,0,0,0.6666666666666667,0.3333333333333333,0.10714285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.03571428571428571,0.75,0.2,0.04264932774961428,0,0,1,0.6666666666666667,0,0,0.3333333333333333,0.28571428571428575,0.5,0.5,0.3333333333333333,1,1,1,0,1
0,0.03571428571428571,1,0,0.018349129380648005,0,0.75,1,0.3333333333333333,0,0.6666666666666667,0.3333333333333333,0.32142857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.7857142857142857,0.5,0.1,0.24862243773418563,0,0.75,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.125,1,0.5,0,0.6666666666666667,0,0,1,1
0.3333333333333333,0.14285714285714285,0.5,0,0.030857394754242894,0.25,0.25,1,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.07142857142857145,0,0.5,0,0.3333333333333333,1,0,1,0
0,0.14285714285714285,0.5,0.2,0.12679083094555876,0,0.5,0.3333333333333333,0,0,0,0.6666666666666667,0.41071428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
0,0.19642857142857142,0.5,0.2,0.08645580780251268,0,0.25,1,0.3333333333333333,1,0,0.3333333333333333,0.48214285714285715,1,0,0,0.6666666666666667,1,0,1,1
0,0.3571428571428571,0.5,0.1,0.3473109984571303,0,0,1,0.6666666666666667,0,0.3333333333333333,1,0.17857142857142855,1,1,0,1,1,1,1,1
0,0.4642857142857143,1,0.1,0.57014547057527,0,1,0.6666666666666667,0.6666666666666667,0,1,1,0.33928571428571425,1,1,0.6666666666666667,1,0,1,1,1
0.3333333333333333,0.14285714285714285,1,0,0.03757989861141724,0,0.75,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0,0.49999999999999994,1,0.5,0.3333333333333333,0.3333333333333333,0,0,1,1
1,0.3571428571428571,0.5,0.1,0.49597751818382196,1,0.5,0.3333333333333333,0,0,1,1,0.5178571428571428,1,1,0,0.6666666666666667,1,1,1,1
0,0.14285714285714285,1,0.1,0.06887811329072074,0,1,1,0.6666666666666667,0,1,1,0.8392857142857144,1,1,0.3333333333333333,1,1,0,1,1
0,0.14285714285714285,0.5,0.2,0.1826096539563588,0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.3333333333333333,0.3333333333333333,0.17857142857142855,1,0.5,0,0.3333333333333333,0,0,1,1
0,0.3571428571428571,1,0.1,0.34929468811990305,0,0,0.3333333333333333,0.6666666666666667,0,1,1,1,1,1,0.3333333333333333,1,1,1,1,1
